,ID,Tweet,Source,Date,Likes,Retweet
2042,1248945645869846533,This week on the Nature podcast: A plastic-recycling enzyme and supercooled molecules. Listen here. https://t.co/uKG09ejUa7,Sprout Social,2020-04-11 12:07:00,121,54
2043,1248772506997096449,A paper in Nature has determined the crystal structure of the SARS-CoV-2 spike receptor-binding domain (RBD). The f… https://t.co/ctAVIt02FT,Sprout Social,2020-04-11 00:39:01,1413,716
2044,1248745008418750464,Research published today in Nature suggests mature forests are limited in their ability to absorb extra carbon as a… https://t.co/s4L9163Kpu,Sprout Social,2020-04-10 22:49:45,214,88
2045,1248663791304409090,"Nearly eighteen months after it launched, the BepiColombo spacecraft is returning to swing past Earth en route to M… https://t.co/hx9jiz4FlP",Sprout Social,2020-04-10 17:27:01,43,17
2046,1248647686519128064,"Astronomers say they have spied a black hole with a mass around 50,000 times that of the Sun, providing the best ev… https://t.co/qhzpXHJZOq",Sprout Social,2020-04-10 16:23:01,207,69
2047,1248631592328802309,Research in Nature reports an enzyme that can break down the common plastic PET. The monomers can then be re-made i… https://t.co/y2HYDIjJ5A,Sprout Social,2020-04-10 15:19:04,347,142
2048,1248615486201315330,Clinical data suggest that the immune system plays a part in the decline and death of people infected with #COVID19… https://t.co/tgK0LTUzsA,Sprout Social,2020-04-10 14:15:04,369,203
2049,1248599370112667649,"A paper in Nature shows that crops such as squash, maize and manioc were cultivated in Amazonia 10,000-11,000 years… https://t.co/1GHA6WX0AM",Sprout Social,2020-04-10 13:11:02,150,57
2050,1248583260029976578,"After a change in the rules of the open-access OA initiative known as Plan S, publisher Springer Nature said that m… https://t.co/l5azhBl8fu",Sprout Social,2020-04-10 12:07:01,254,88
2051,1248385960422674433,"By the time a person notices the first symptoms of cancer, the disease has often spread too far to be treated succe… https://t.co/GK2aCIGhS2",Sprout Social,2020-04-09 23:03:01,584,237
2052,1248382600248344581,"As the United States struggles to test people for #COVID19, academic laboratories that are ready and able to run di… https://t.co/pNNmyZjjyb",Sprout Social,2020-04-09 22:49:40,89,65
2053,1248340277867294720,RT @SpringerNature: Springer Nature welcomes the decision from @cOAlitionS_OA to support Transformative Journals. We are committing to tran…,Twitter Web App,2020-04-09 20:01:29,0,51
2054,1248301405024276483,"A scientist exploring deep inside a cave in France has discovered huge dinosaur footprints, measuring up to 1.25 me… https://t.co/FRpEnIba8i",Sprout Social,2020-04-09 17:27:01,333,118
2055,1248269198054371334,A Nature paper shows a method to accurately date ancient pottery. The research could help reveal the period of pott… https://t.co/Kszh8TZaZ0,Sprout Social,2020-04-09 15:19:03,66,25
2056,1248253100789583873,More than 100 researchers and staff at CERN are finding innovative ways to combat the coronavirus pandemic. Follow… https://t.co/7EfWBy0ieU,Sprout Social,2020-04-09 14:15:05,38,16
2057,1248236981706018817,"A study in Nature describes the structure of Mpro, the main protease from SARS-CoV-2. Through structure-based scree… https://t.co/ipfzDpNLjg",Sprout Social,2020-04-09 13:11:02,902,419
2058,1248220871044497415,"We must reimagine how we mentor in a time of closed laboratories, depleted and stressed health-care colleagues and… https://t.co/uV6puZFB74",Sprout Social,2020-04-09 12:07:01,85,43
2059,1248047475862245377,People seriously ill with #COVID19 experienced striking improvement after receiving infusions of blood from disease… https://t.co/AGj4FUtJrV,Sprout Social,2020-04-09 00:38:00,541,302
2060,1248020101493743619,"Viral RNA levels are highest in people with COVID-19 soon after their symptoms appear, according to two separate re… https://t.co/wP2L0K1SPy",Sprout Social,2020-04-08 22:49:13,252,148
2061,1247939017448005632,"The DRC has a flood of measles cases, and the situation will only worsen with the COVID-19 pandemic. More than 20 c… https://t.co/h6WVTT0fxx",Sprout Social,2020-04-08 17:27:02,62,39
2062,1247930148533477379,@jrvalcourt Thanks for flagging. We'll pass it along.,Twitter Web App,2020-04-08 16:51:47,1,0
2063,1247922934267744256,The disruption of species communities as a result of climate change will be abrupt and could start as early as the… https://t.co/uDNTCSSmUN,Sprout Social,2020-04-08 16:23:07,223,155
2064,1247920762255806469,This week on the Nature cover: Clearing the bottleneck. Engineered enzyme promises efficient route to recycle and r… https://t.co/42SeuW9cfz,Twitter Web App,2020-04-08 16:14:29,280,149
2065,1247908280137125891,Multi-proxy core data and model simulations support the presence of temperate rainforests near the South Pole durin… https://t.co/sDW7I7UEAj,Twitter Web App,2020-04-08 15:24:53,54,18
2066,1247906807630135297,"The famous Oktoberfest in Munich, Germany, produces large amounts of natural gas every year. Scientists have found… https://t.co/mHyf8NDKJt",Sprout Social,2020-04-08 15:19:02,42,20
2067,1247890708813328387,With science around the world grinding to a halt as a result of efforts to contain the spread of the #COVID19 coron… https://t.co/09GVnRmE5b,Sprout Social,2020-04-08 14:15:04,71,26
2068,1247874590677835776,"From recovered patients to vaccine research, this month’s picks of the top science images focus on the #COVID19 pan… https://t.co/NAERE7LWe9",Sprout Social,2020-04-08 13:11:01,130,56
2069,1247858482558185473,"While many researchers are working and teaching from home, some still need to visit the lab. Four scientists offer… https://t.co/lUgl3v3pqG",Sprout Social,2020-04-08 12:07:00,125,67
2070,1247660681807237125,A Nature paper shows that there is active replication of coronavirus SARS-CoV-2 in the upper respiratory tract of a… https://t.co/GfbPx8LLO0,Sprout Social,2020-04-07 23:01:01,521,324
2071,1247657738936684555,"Editorial: On terminology, the advice is clear: we must all do everything we can to avoid and reduce stigma; not as… https://t.co/5vDp6vPnVl",Sprout Social,2020-04-07 22:49:19,573,341
2072,1247576626738745345,"For some cancers, physicians in Europe and the United States already rely on liquid biopsies to spot the genetic ma… https://t.co/axpwzbuT9q",Sprout Social,2020-04-07 17:27:01,63,23
2073,1247560521294983169,"News &amp; Views: Symmetry exists at the level of nuclei, but a Nature paper reports one way of breaking it. https://t.co/RoigpzOMlE",Sprout Social,2020-04-07 16:23:01,93,37
2074,1247544415444447232,"The World Health Organization says it wants many more African nations to participate in its SOLIDARITY trial, a glo… https://t.co/vGg6l85BNB",Sprout Social,2020-04-07 15:19:01,47,32
2075,1247538727712260096,@otto_panzer Typos happen sometimes. Thank you for pointing it out so we can repost it.,Twitter Web App,2020-04-07 14:56:25,0,0
2076,1247528325293035523,"Human curiosity, even about trivial matters, can be so strong that people are willing to risk uncomfortable electri… https://t.co/2PO3xlKntl",Sprout Social,2020-04-07 14:15:05,98,37
2077,1247512201440698369,There is a small but growing number of tools specifically designed for collaborative writing. These tools not only… https://t.co/X0kJW94EUS,Sprout Social,2020-04-07 13:11:01,86,46
2078,1247322448917336068,News &amp; Views: Cell death by a process called apoptosis inhibits inflammation in surrounding tissue. The finding tha… https://t.co/PQkw3vXoqG,Sprout Social,2020-04-07 00:37:00,329,146
2079,1247295340992225285,Maria Josefa Verdugo faced extreme cold in the north as part of a year-round climate research project. “We were too… https://t.co/b0eOjgV2R8,Sprout Social,2020-04-06 22:49:17,71,20
2080,1247214241884647424,World View: A polio outbreak in 1952 led to ventilators and intensive care units. There are lessons for today’s COV… https://t.co/KIr9qaW6Xi,Sprout Social,2020-04-06 17:27:02,135,80
2081,1247198135040049155,"Surgical face masks effectively block the spread of seasonal coronaviruses in respiratory droplets, suggesting that… https://t.co/dKwZ7yDIh6",Sprout Social,2020-04-06 16:23:01,295,180
2082,1247182029281808390,News &amp; Views: A Nature paper reports the discovery of a light-generated molecular species that exhibits reducing pr… https://t.co/bXI42nb31j,Sprout Social,2020-04-06 15:19:01,110,29
2083,1247165931165331456,"Wire snares are widely used to poach African wild herbivores for meat, but the traps also catch enough lions and hy… https://t.co/bApP4PrqgM",Sprout Social,2020-04-06 14:15:03,53,16
2084,1247149815491964930,"Many Italian scientists have had their professional lives upended because they are sequestered at home or, if they… https://t.co/W99eoIRJEI",Sprout Social,2020-04-06 13:11:01,216,97
2085,1247133708601221120,"News &amp; Views: In many neurodegenerative disorders, the spread of protein aggregates underlies disease progression i… https://t.co/0D2OEBJgxe",Sprout Social,2020-04-06 12:07:01,173,61
2086,1246959810274299910,"As people avoid social contact to spare themselves and their communities from #COVID19, researchers are discussing… https://t.co/o6N2g31DgY",Sprout Social,2020-04-06 00:36:00,513,264
2087,1246932937926414341,A paper in Nature shows that atoms in optical cavities could be foundational to the creation of a quantum internet.… https://t.co/akl9HjBCqX,Sprout Social,2020-04-05 22:49:13,138,39
2088,1246851850718121992,"By the time a person notices the first symptoms of cancer, the disease has often spread too far to be treated succe… https://t.co/kjRVIlcTwi",Sprout Social,2020-04-05 17:27:01,822,355
2089,1246835744909426688,"“This sudden pandemic has pushed us all to some level of anxiety, tension or depression,” writes Lei Su. “But I’m t… https://t.co/A8FpOXuYba",Sprout Social,2020-04-05 16:23:01,170,47
2090,1246819639658778624,Research in Nature reports an acridine catalyst that is more reducing than elemental lithium when irradiated by lig… https://t.co/Tt94H1QCW2,Sprout Social,2020-04-05 15:19:01,65,27
2091,1246803536761032710,More than a dozen research groups worldwide have started analysing wastewater for the new coronavirus as a way to e… https://t.co/xJYojlVkA6,Sprout Social,2020-04-05 14:15:02,862,551
2092,1246787427802456064,A Nature Comment article outlines the steps needed to ensure that enough is known about the complex global ecosyste… https://t.co/bow7QStpEt,Sprout Social,2020-04-05 13:11:01,193,61
2093,1246771322044252162,"A study in Nature shows that it’s possible to alter the properties of molecules by modifying reaction conditions, p… https://t.co/czRwKwldtS",Sprout Social,2020-04-05 12:07:01,205,60
2094,1246597424401039360,A Review in Nature discusses reports that suggest that diet modification can alter the efficacy of cancer therapies… https://t.co/foUBuDnhh6,Sprout Social,2020-04-05 00:36:01,531,227
2095,1246570663093116929,A paper in Nature shows a symmetry that exists within the core of the atom may not be as fundamental as scientists… https://t.co/Mum59CmU9d,Sprout Social,2020-04-04 22:49:40,184,61
2096,1246489461627781120,"Some cellular proteins undergo reactions in waves that ripple across a cell’s membrane, displaying patterns of turb… https://t.co/KLriP2Yocx",Sprout Social,2020-04-04 17:27:00,56,21
2097,1246473355571666944,Nora Volkow’s obsession with understanding the biological effects of excessive drug use — fuelled in part by her fa… https://t.co/5xwDeMbhQQ,Sprout Social,2020-04-04 16:23:00,79,34
2098,1246457252229382144,"This week on the Coronapod: The latest on the British response. Also, what have low- and middle-income countries do… https://t.co/YTAXKGK1VN",Sprout Social,2020-04-04 15:19:01,48,22
2099,1246441158265450496,A study in Nature identifies low-density lipoprotein receptor-related protein 1 as a key regulator of tau spread in… https://t.co/Fkvp0avLZG,Sprout Social,2020-04-04 14:15:04,160,47
2100,1246425041111302144,Research published in Nature describes a mechanism whereby stromal cells in the intestine promote tumour initiation… https://t.co/VWhF6ysUX1,Sprout Social,2020-04-04 13:11:01,163,68
2101,1246408931292909568,"Editorial: Let’s ensure that the achievements of all women are recognized, recorded and hopefully one day celebrate… https://t.co/w89bfgTJq2",Sprout Social,2020-04-04 12:07:01,312,130
